# Hurst index, argmin set length, argmin set center, hurst range
6.960156935662780153e-01,2.146960263147061454e+00,-6.021832045075861117e-01,1.449420631593967279e-01
3.279818076972579877e-01,9.459961708937412173e-01,-1.094880219233896890e-01,5.333170443410764072e-01
2.766391821423643260e-01,2.932364279250583294e+00,-1.251032200509271775e+00,1.988776395776200023e-01
4.925372484643113502e-01,2.770136545134800343e+00,-6.600940171450417893e-01,3.147787863529791785e-01
2.997403674440956567e-01,2.313713091083030804e+00,-1.094533882014765425e+00,6.454519136839462767e-01
1.658070008440344356e-01,9.225445852569111871e-01,-1.362495417560034339e+00,7.415419507175146085e-01
2.675692633216461558e-01,1.283666435244141368e+00,1.126991381227285594e+00,2.015580479978509865e-01
8.208932129644668230e-01,8.623577335099730234e-01,-1.565650540689127013e+00,7.411433626127916785e-02
3.717947518867195655e-01,1.024466521519493689e-01,1.193149976196916429e+00,2.625598193088750087e-01
5.667961027136684260e-01,1.477070825636757290e+00,4.420497508286713728e-02,2.988467664307957739e-01
7.584218327435816587e-01,2.805907825958657398e+00,-8.167830624388470184e-01,1.849849248619274134e-01
4.024785277537035744e-01,2.555058795499690394e+00,-1.549542910840337351e+00,2.126737327030255309e-01
1.862811376369379324e-01,3.041059279696810336e+00,-2.197122544058558447e-01,3.891201251461894883e-01
4.872624893891855935e-01,2.131445929361319269e+00,1.520053090401740636e-01,8.351240805285786717e-02
9.267057314780959842e-01,2.053305623162852811e+00,1.209833227324985661e+00,1.460339393078025072e-02
7.277613147829496976e-01,1.653567413104624739e+00,6.573673068117155127e-01,1.331090547553982484e-01
8.241978877376399115e-01,1.268364005015999219e+00,-8.641216965681040030e-01,8.004963048314106544e-02
5.063686604262405133e-01,2.812900357223601766e+00,1.406383407420794374e+00,8.582538629961156129e-02
9.227821365188192404e-01,2.829094974134027662e+00,5.883618650125113092e-01,2.592585572451999720e-02
2.825924060636214041e-01,3.130082526455578495e+00,-1.434926179672582958e+00,1.194057804532596689e-01
8.526773166891575828e-01,2.305443496688582172e+00,4.294027897000631810e-01,8.711037950441258282e-02
3.355682428919044558e-01,3.102966078132762817e+00,2.391312244834917777e-01,5.255552279512838432e-01
7.866590954840272376e-01,1.450176239771550524e+00,1.219243737384198445e+00,9.498330654703635023e-02
4.298263269750329241e-01,2.397539176797416349e-01,-1.170808118230577843e+00,3.537673652266365432e-02
1.024925850201096056e-01,2.973545459448447392e+00,-9.343732057319116269e-01,1.933569784282940240e-03
1.169154798523117100e-01,1.284024136897337520e+00,9.824341116557619991e-01,7.375798344357351599e-01
6.909402039557478448e-01,1.734239945572446651e+00,4.850878269969789436e-01,2.166213601430366786e-02
7.922485294563835767e-01,2.195001053304069583e+00,3.241603676076509899e-03,1.478390951895566241e-01
1.837021308929805419e-01,2.371985883869421219e+00,1.525312195697743567e+00,6.499493077400273489e-01
3.814847957302116566e-01,2.152033468602165378e+00,-8.411091712869160908e-01,9.436490990247542454e-02
2.451599850421103954e-01,2.328861389475552102e+00,-1.746392014412911919e-01,6.063602325094721301e-01
2.066337239957860561e-01,1.481250445683510719e-01,1.020306844088589848e+00,2.727888145017571819e-01
8.098398919174084609e-01,2.437276870799260031e+00,-1.300349716281563150e+00,9.018030881230121309e-02
3.677101697656101620e-01,1.845513754076892887e-01,5.469221053977524338e-01,3.537871378847406434e-01
4.443720267878361607e-01,2.897689967111561238e+00,-1.475562863254034962e+00,2.365553929043222592e-01
6.072427079863237376e-01,2.060851919709778990e+00,9.408108786604700846e-01,4.243742335183320336e-03
5.307847350896393035e-01,2.356157194089811835e-01,-1.144017243168179432e-01,1.201922393208206818e-01
6.444554010014725831e-01,6.271386792034752133e-01,6.626420441181717358e-01,4.278412584660218343e-03
5.832598516992043569e-01,2.537032574604986657e+00,-1.171029485153203265e-01,3.511773739424887131e-01
4.792218087234814128e-01,2.226306924466373793e+00,1.548805224218137599e+00,4.138251634064371576e-01
9.068525694584396168e-01,2.633836314191140282e+00,9.426692354333634505e-01,4.223004154559573120e-02
2.329271164907100178e-01,1.623344492901849456e+00,2.400711336394579787e-01,2.902977379226841514e-01
9.404623296921637010e-01,2.630785488623943014e+00,-9.142641400466644530e-01,6.964777914076680787e-03
5.499704819366858510e-01,1.239366862836666972e+00,7.714701113888995376e-01,6.371815851096918060e-02
9.260807003879060195e-01,3.084835553986197798e+00,-1.227420786159183708e+00,1.888796597609965211e-02
7.758608349457816189e-01,8.133003798084859071e-01,-1.525462869634219398e+00,1.336943928091938183e-01
1.202971340258464222e-01,1.600579523873002952e+00,2.627757526066079041e-01,5.682246656973528876e-02
8.950630405026489544e-01,1.383688045254241050e+00,-1.424570461877103567e+00,1.527845780981684776e-02
4.699215384104664661e-01,1.504750076106879053e+00,-1.507735089301121212e+00,4.356270714638843522e-01
5.137036696682872883e-01,1.877948017008178150e+00,1.700840837968703445e-01,3.243148889246249000e-01
1.923992722091987795e-01,3.036994148411598982e+00,8.321174167816902667e-01,3.834501059007635049e-01
9.255996859425401624e-01,1.018184901377914064e+00,-6.325156068971186096e-01,1.554628339679675619e-02
3.792809125552671357e-01,2.873270121576323444e+00,-8.837905343851353290e-01,2.102536080128609153e-01
4.240140351728805546e-01,2.271764659590488122e+00,-1.458184136719431478e-02,3.252332998471228476e-01
8.121194483594036395e-01,1.684688517892815929e+00,-1.830579444517911325e-01,4.737525662475039478e-02
6.439044661968150729e-01,2.659365503000394426e+00,-3.806449702046883488e-01,2.128350526156808087e-01
8.112960546918301930e-01,1.976705324915423834e+00,-1.094713665789614376e+00,2.453451038596132783e-02
7.042149791811294079e-01,4.814579081419199102e-01,3.469795668192142690e-01,2.191745118961370142e-01
5.284085689177357992e-01,1.024705459412042607e+00,-1.441525830873756409e+00,3.399918599664727425e-01
4.654941096411947532e-01,2.450420066974562605e+00,4.395807130885396319e-01,1.640897527901974406e-03
5.428131154638402567e-01,8.109693218333445808e-01,-5.331015905232887597e-01,3.236124226434877738e-02
3.306802969377317103e-01,1.252194649469326126e+00,-1.566978679004166652e+00,5.760130422366269709e-01
4.981473998150823257e-01,6.416612167231567909e-01,8.642419544362573980e-01,2.582146675050984164e-01
2.580856505417648550e-01,3.294615996209611097e-01,7.599766275356407697e-01,4.613854045801199510e-01
9.581484919744623352e-02,2.807426679055951002e+00,-6.357386308119672425e-01,5.450588559824315338e-01
5.944678075656562033e-01,1.226707814747801883e+00,1.067168018286863695e+00,5.786432105543859450e-02
2.178696797024127774e-01,3.783459386268606117e-01,1.399822120970315442e-01,2.228893669524717458e-01
9.203331018898425198e-01,1.268452563034999869e+00,-5.327591463382050918e-01,6.531962575865968290e-03
8.710273988793061362e-01,1.228532490274270028e+00,9.237294943282778892e-01,6.091510677157641052e-02
7.085415364287235285e-01,1.608244389891373194e+00,-6.427876503969273125e-01,2.801591467910724553e-02
5.502022298083746321e-01,4.990692227291724237e-01,9.444536385998918426e-01,1.627860353682738515e-01
2.915478276423837944e-01,6.845932120034965429e-01,1.116928473602692984e+00,2.666148075165244991e-01
7.944895165839050977e-01,2.832739833891180226e+00,4.818528506395249877e-01,1.451036089627941728e-01
5.479160355620129597e-01,6.627496434125601521e-01,-3.666224603004150095e-01,2.752486037303414346e-01
5.647373370124584291e-01,2.058047826642392941e+00,-4.789125219349588125e-01,2.248355480275459062e-01
6.247833242067574178e-01,1.952295081763721907e+00,7.862467680523019808e-01,2.973105160275121284e-01
2.343816385204049446e-01,1.476637483866314327e-01,8.473143602386241646e-01,1.803748415837928554e-01
6.412651124756933996e-01,1.967923864806091494e-01,1.303687977183181301e+00,2.532673760537096364e-01
7.305787326913985025e-01,2.348927219171731196e+00,-6.672879392758783723e-01,1.340481462247322675e-01
5.562042375692849427e-02,5.821596453696569196e-01,-2.717997530048158472e-01,8.795244434485922636e-01
8.273723673823202285e-01,2.066981926981981132e-01,1.226919052678029587e+00,1.203653194415106320e-01
7.525131615435964871e-02,2.299338737694379020e+00,-8.301811262028584437e-01,8.485148622534908203e-01
6.101805571794907124e-01,5.800044057219626570e-01,1.762090484951753799e-01,4.364807474991594383e-02
8.430888522838992927e-01,5.640460460882641414e-01,2.470351835656670048e-02,1.103730516532119843e-02
7.772310549163161664e-01,1.819682535503874155e+00,-3.278323817352356562e-01,1.563877685283590058e-01
8.355953078091189479e-01,1.934536364931552566e+00,-1.159422426266777384e+00,1.526419729845596152e-02
1.447000380907548234e-01,3.097897941810562106e+00,9.868814766377642655e-01,6.915498032646298920e-01
8.764610822473852814e-01,1.208122713100668211e+00,1.233150580696814602e+00,2.560347963442843877e-02
8.700756311795736497e-01,1.770329108720080313e+00,6.914511760589263645e-01,1.312632103246125226e-02
2.743660477864212632e-01,1.725390290610461896e+00,-1.292067350787462932e+00,6.715044911507873637e-01
7.259134748510651103e-02,2.642452251660952101e+00,5.721853625441215563e-01,7.981682525520960025e-01
7.378555754271945988e-01,8.539582256617168632e-01,-9.753603985450689517e-01,1.902509083031554971e-01
8.638168717562254573e-01,2.621226414634614255e+00,-1.237468192166342851e+00,2.218242829927585813e-02
9.011238102949679085e-01,1.363467623719240462e+00,2.354973511769694605e-01,1.669442604173021483e-02
4.804181113746174847e-01,3.113106597515661988e+00,-1.029628399115627424e+00,2.730111776581181648e-01
5.510393766570214485e-02,2.706228957480184771e+00,-1.310642494640255284e+00,4.099920678717734468e-01
3.541470448034932939e-01,1.512916278413805049e-01,-7.345583990230453164e-02,4.718444238163839732e-01
4.782775398150138080e-01,3.125082334997658418e+00,-2.318747376731866705e-01,2.324835308525077804e-01
7.185950015401515456e-01,2.182370374946096092e+00,-5.295850160038391152e-01,1.491382744077475175e-01
8.722661161485992243e-02,7.949960871718354527e-01,-5.477812191989885893e-01,3.129929188178899313e-01
9.368144282449141214e-01,1.154406851128013223e+00,9.645910705142628494e-01,2.886831627536556866e-03
8.110274284935140576e-01,1.180023573299326500e+00,5.319834816616677564e-01,5.731788981661556370e-02
3.700236957129197646e-01,2.943605655790405784e+00,-3.597812358978802472e-02,5.595951327308796852e-01
4.600581503864415445e-01,6.633421208935530444e-01,-7.033936184706410799e-01,1.690849427548291595e-01
8.521675961774998198e-01,2.901584244667483325e+00,-6.891590145150128244e-02,6.516542609838349431e-02
1.751509705153997953e-01,2.727348170384735759e-01,-1.342070920237491416e+00,4.244357950943211111e-01
1.438959253380837633e-01,2.938674656416587094e+00,-1.309336301157614235e+00,3.434148311952779364e-01
5.838837267894082528e-01,3.013271810540578688e+00,4.791175684285571279e-01,2.871023191213624148e-01
7.180330380701663850e-01,1.237439820700437121e+00,-1.827936340785034641e-01,5.308018133218217471e-02
8.330184946391994139e-02,2.086959820734036963e+00,9.253209658481265087e-02,3.156515923753603348e-01
4.765795103270534794e-01,2.103290098169875222e+00,-4.125760800468818434e-01,3.491101684768170843e-01
5.479944888936802982e-01,1.832530965795442945e+00,-8.297625674846158539e-01,3.057464093226813784e-02
6.385952183578244012e-01,1.553059998171476774e+00,-9.917937802964329475e-01,3.579210791974340999e-02
1.944119785828014035e-01,8.316182105870795205e-01,-1.540263992428375195e+00,8.023762526102012904e-02
2.849114868786150057e-01,1.546071211986259186e+00,1.337876613316727692e+00,5.554619176817149340e-01
4.630235053056295236e-01,2.143488717798053500e+00,1.249769115371903272e+00,2.398766461918768744e-01
4.014654601156834590e-01,1.916118846286138933e-01,-7.091487424437259435e-01,2.755563801852349282e-01
3.193975172266935170e-01,2.011209196387014675e+00,-1.356196448319091363e-01,5.126615921183393931e-01
1.878738166702115797e-01,7.068021110655111627e-01,-1.280394671475848067e+00,3.104832438549242624e-01
7.398779066751024480e-01,2.539896115012784783e+00,1.431538840762841769e+00,1.468950848446454183e-01
7.944897089001458079e-01,5.496246316906758800e-01,-1.048010769800733266e+00,8.545113400193193876e-02
8.509527941674137619e-01,2.281305992182785403e+00,-5.348509408009718413e-01,7.928812926439077202e-02
7.480037331440178572e-02,1.661176494356490396e+00,2.539211567188045526e-01,1.835531395612791938e-01
6.698882825575113165e-01,2.824725532219960922e+00,9.377024107656550811e-01,2.147767747228067625e-01
1.552254962555018047e-01,6.013461159220812036e-02,8.789749570836336012e-02,6.115227773376803455e-01
7.399911033250881065e-01,2.894272262732577872e+00,1.310807140885784428e+00,1.001265938539487310e-01
7.868526697252511415e-01,1.185209740960271763e+00,1.338661028401219921e+00,1.518871931521210694e-01
1.090017982930255175e-01,2.297185708514368763e+00,1.842677762006752484e-01,3.616753231268069468e-01
2.316407057866451402e-01,2.795863282931702720e+00,-7.372594985724192362e-01,3.042661811843439534e-01
3.260956009800202171e-01,8.382084397637319384e-01,1.364216189778408417e+00,1.064864076265841231e-01
5.553730818413822323e-01,1.974575971928060891e+00,7.084049101867151421e-01,2.877479063341614740e-01
3.298393986706804060e-01,2.084779158209091321e-01,1.306630776172214681e+00,5.471392468125071407e-01
2.232718153780048342e-01,2.878436499688000971e+00,2.686632276324441015e-02,5.577599243304147691e-01
5.025877983110540459e-01,1.120569060598953115e+00,-5.473143436632366132e-01,1.073000153612049257e-01
9.434021850187127578e-01,2.511199409181805287e+00,-1.451640568993161740e+00,2.270020608287626196e-03
9.430755240839646669e-01,1.658408532218716314e+00,-1.285522268809738966e+00,5.641018443110157321e-03
9.291234396174159471e-01,2.184428125159209255e+00,-1.432730149730905067e+00,2.068253403422115611e-02
9.132766160427970847e-01,2.859754253116425282e+00,6.717459205837523761e-01,1.546025985580057327e-02
2.309819175533809332e-01,2.308049196840303185e+00,-1.023613879295044216e+00,2.117896562515382830e-01
8.613678306915982796e-01,5.555465522759782671e-01,-8.701397938693529177e-01,6.652114081690863046e-03
6.206930962023972098e-01,1.851101949761574605e+00,8.460593256016846198e-01,2.727880672872883272e-01
9.082468942492484265e-01,1.468901475370734566e+00,1.674511607520172696e-01,1.077340998836118224e-02
5.411123547302573167e-01,2.740801069093405928e-01,1.475971743597540797e+00,3.508922750999351470e-01
7.439254145669929041e-01,4.205382972797773178e-01,1.099677605566506955e+00,5.673502276834718749e-02
3.402489684871838893e-01,1.961193091345089456e+00,-1.229744617695215148e+00,5.003726069322391723e-01
1.294166532504240352e-01,8.269321302213374913e-01,2.754209413452020083e-01,5.607863887967998728e-01
3.747319244543769745e-01,8.714293009226659059e-01,-1.156620423745446713e+00,1.624515655329760166e-01
7.045700370182417238e-02,7.867474042214155361e-01,8.845591751672374770e-01,6.184239533598109850e-02
7.780915318571111072e-01,1.089968378703475071e+00,-3.574302181006836499e-01,5.304376878887706592e-02
7.696878101682951279e-01,1.091049449794185167e+00,-4.891636420527939455e-01,1.484552542522102891e-01
8.526750402612546242e-01,2.123356348216618006e+00,9.905373335510789801e-01,5.249327967243011539e-02
7.406014533472365935e-01,1.400110427075706099e+00,-1.262760506561807716e+00,9.238029801600933233e-03
1.912351741958874807e-01,1.541677331902914450e+00,3.211983758288508017e-01,3.874063782473314288e-01
3.629400387851229315e-01,8.469811762131138622e-01,-9.602109498396027565e-01,1.014630663520651455e-01
3.699647330882104290e-01,2.460265858328785082e-01,-1.076626721955797894e+00,4.789562458522923505e-01
5.277787995953833189e-01,1.772600887486892596e+00,-6.808419223195802950e-01,2.291005038928035642e-01
4.571108258083577125e-01,1.813822795057856929e+00,1.271614592707033253e-01,1.867113920950341788e-01
4.341708709171120950e-01,3.944251520579344916e-01,2.569875522839887294e-01,2.249731885323446590e-01
1.635736404963146207e-01,1.737214052227413541e+00,5.442358855784003024e-01,2.974986564018612389e-01
7.077160001970445036e-01,1.939331957664632622e+00,-7.807158611280333727e-01,2.374458270911753432e-01
6.072112101596144340e-02,1.999849958008607320e+00,3.910616963891694331e-01,3.023276356098960060e-01
