# Hurst index, argmin set length, argmin set center, Hmax - Hmin
5.248531633858923851e-01,7.238930161479606440e-02,-1.296926025576062624e+00,2.256286472691898526e-01
4.611163761685178608e-01,2.921722275509845090e+00,-3.058428478364279002e-01,2.658750778903270495e-01
1.123461743433459004e-01,3.507975671641312410e-01,-9.023962686151305590e-01,7.955334406461976871e-01
9.264897204486768900e-02,2.049243827877991198e-01,-9.393359556135622013e-01,1.384946648141826275e-01
4.845868798446996140e-01,1.068243109296661109e+00,8.374879871121568842e-01,3.346850600189860137e-01
5.438542689166855210e-02,1.550967176380177115e+00,-7.995241078792783007e-01,5.511011165185032423e-01
9.545918245636339505e-02,3.023080333696378297e+00,3.641367910435246991e-01,6.833288206582437407e-01
1.649824898914454829e-01,2.204021276792144768e+00,-3.091675131403399668e-01,3.416524267657733427e-01
1.914056137277141967e-01,9.523234476636779355e-01,1.005407116757976782e+00,3.931099183975415579e-01
4.505854158319128611e-01,1.717239716176635511e+00,-9.774856988832265614e-01,2.793944716841345599e-02
2.825415065939185788e-01,2.741252302769006999e+00,-1.104459823262142093e+00,4.031440437425217183e-01
1.107008865238158085e-01,2.136179551430477996e+00,-1.105179578529711604e+00,6.898559509580142191e-01
5.740187612708654852e-01,1.525603874332026599e-01,1.097680509413258454e+00,3.577039676031513737e-01
1.780592486057869794e-01,1.230534216125516611e+00,7.219946950417119869e-01,6.488415369404230137e-01
8.814583333738656989e-02,2.300271670090799248e+00,2.302494954955758288e-02,6.200117921694313639e-01
4.005231479321448851e-01,2.207546221462092895e+00,-2.733384320237863818e-01,4.652815896517180083e-01
4.820057065052419376e-01,1.436781276681706743e-01,-4.940700704576539426e-01,3.116946786008729098e-01
1.670316517978841508e-01,5.129047711701217871e-02,3.411371466084464066e-01,2.424078761879976396e-01
2.094825751389102209e-01,1.240911665698338329e+00,-6.155282460984559112e-01,4.777016204189110660e-02
1.799884788357917209e-01,2.669821941301862012e+00,-1.543638061407563100e+00,6.134644473974720791e-01
2.510648213716109578e-01,2.726984293415262606e+00,-8.329134270790339301e-02,1.973110067618241703e-01
3.064876095602635520e-01,1.237651944963990891e+00,1.176170362809837444e-01,4.662865265660481873e-01
9.315533523566560392e-02,7.244956615895494778e-01,1.547181672747427239e+00,4.873687722677633727e-01
1.838394226779784812e-01,5.731104317419966065e-02,-8.471713761885033556e-01,1.599845855852014553e-01
6.651347559010833965e-02,7.201691910089591531e-01,7.472265704708100920e-01,8.532502363713312388e-01
4.941030607871207403e-01,2.517770420438565804e+00,1.093514737544964532e+00,3.106577345584459193e-01
8.616293658085688589e-01,9.398264475178877975e-01,-5.009179101275806900e-01,2.129794461292788821e-02
6.530848336993343162e-02,3.079426474152815452e+00,-6.093013242369065274e-01,8.325862756815478605e-01
2.193717880442048185e-01,9.231159090648701770e-01,-1.510111892769658626e+00,6.738966431729533912e-01
8.249735274708566712e-02,9.898944482182696625e-01,1.192914410738405762e+00,8.364162343184375903e-01
3.953362889840127403e-01,5.512671420254120491e-01,1.033360757263258822e+00,3.891950493544451550e-01
6.012396260734478859e-02,1.552041047312946009e+00,-8.269353215283026248e-01,7.521659678974524921e-01
3.882864866889140787e-01,3.233951450619905188e-01,1.166245687090571526e+00,4.052941231039025594e-01
6.810464868661655902e-02,2.305456246146875277e-01,-4.288301763421775714e-02,8.638404392605198989e-01
2.801626502851768397e-01,2.035115472199116926e+00,5.130090865928871313e-01,1.126343743151850263e-01
1.023060943077411383e-01,1.059122250124143516e+00,-1.980059270597478438e-02,4.572677008304992796e-03
7.339434840945233685e-01,2.421265477408665046e+00,1.308479522725942035e+00,1.312960758103417502e-01
8.487453970415376192e-02,1.407024308165719662e+00,-6.278324690597533175e-01,6.154516326850993924e-01
1.770539081592022446e-01,1.969030110913771114e+00,-9.310688867335097374e-01,7.204438294910948670e-01
9.265296296838508583e-02,2.974861964470318476e+00,4.037985885384673956e-01,1.341796735395396345e-01
1.485464861849665197e-01,1.940405394601933509e+00,4.431144350662830078e-01,3.830462378436882420e-01
5.565517891506133186e-01,3.142125192289921820e-01,-1.174962527167562110e+00,1.585995251962507568e-01
2.372614215717485098e-01,3.139376268531657299e+00,-7.847606212572955098e-01,3.548735575870572423e-01
3.665724738921780079e-01,1.935556884632003705e+00,1.055359087962611797e-01,1.845455436288526152e-01
1.148418320226058664e-01,1.368998744200857764e-01,1.150074025109795395e+00,6.867909812409603854e-01
2.162148180428210553e-01,2.925136953413230767e+00,9.418596973192343569e-01,2.740486260836973442e-01
3.743558903958453810e-01,9.619141104429744793e-01,-2.740630105545558415e-01,4.986404988996123722e-01
8.636381338714013145e-01,6.691948663297038191e-01,-9.126475801214809502e-01,1.379767931583164575e-02
1.105117205373415956e-01,3.894033923198065850e-01,-3.411841261638801637e-01,1.856004064397411835e-01
1.492693082228418455e-01,2.406251013712595199e+00,-6.495443202139823402e-01,5.271709071838703853e-02
5.097519287276595090e-01,2.193461161218447142e+00,-1.101353948274507166e+00,6.886646830524745244e-02
4.580401547104002713e-01,1.624389082380866878e+00,-4.378270875326786271e-01,1.045321669278025389e-01
5.545135940160361709e-01,5.680589991672526651e-01,-1.502360193395988475e+00,3.505919179085250637e-01
1.231944991288804886e-01,2.462596601761908310e-01,2.090657557598873950e-01,5.855975544682132661e-01
3.970817582357208386e-01,4.483927241723804080e-01,-2.257744766182712137e-01,5.122042365428811639e-01
6.009667122146269413e-01,1.630044295182619951e+00,-4.391419302793682089e-01,2.561897325838029538e-01
1.050315952421292803e-01,3.897192476310151754e-02,2.319538376730992946e-01,7.888871271353248282e-01
1.452909524521655005e-01,1.435442417987207397e+00,4.021685470263506312e-01,7.806677861932804774e-01
5.993682128999251735e-02,1.431173644585550075e+00,3.168827409743262269e-01,8.371550398752657385e-01
4.097809945014216360e-01,6.611038078059259249e-01,-1.456206011864713101e+00,2.571396437198119611e-01
1.208995629490055013e-01,8.728168997119167827e-02,1.051980944520362948e+00,4.139482674436774090e-01
6.252299665157615705e-01,2.647131824205737338e+00,2.539503885031106911e-01,2.218032982720525847e-01
2.903437609471860581e-01,1.772218186791564065e+00,-1.542159272470957632e+00,8.071249778859163060e-02
3.888607725008504934e-01,1.918070720680620678e+00,-8.746578586391791088e-01,3.118654335759196705e-01
4.281119245738544410e-01,9.566176525793703700e-01,1.764614268843219813e-01,1.118630760437921978e-02
3.306023656850010095e-01,1.701429749314589124e-01,1.139291074041938634e+00,5.977637195457060626e-01
1.837531540895073201e-01,2.978662571110127999e+00,-1.490785020602088728e+00,7.520172968087258658e-01
6.457051269833849472e-02,6.747490013250567742e-02,1.510669677786383724e+00,8.646671183239902359e-01
1.729606640752684998e-01,3.102825581574962577e+00,-5.953457835302153889e-01,3.686710995477481823e-01
8.322278793613357983e-02,1.926440209720050145e+00,-1.304929366298247073e+00,7.596287805450082642e-01
2.822616687332175633e-01,2.016725340647316678e+00,6.679118589043420151e-01,4.793633379387052251e-01
1.437227353189841073e-01,2.293137001170280076e+00,-1.281691589050725222e+00,7.906813959226337563e-01
3.156427948459589738e-01,1.989477175301952450e+00,-2.980202889030936220e-02,5.311664899256656192e-01
1.080525335681808696e-01,1.297913528743713130e+00,9.443775797510149950e-01,6.684666938967345207e-01
1.692029515857633448e-01,2.161606489786247032e+00,7.627374361862635510e-01,3.032585576118776993e-01
6.693098811088174505e-02,3.046674625576777373e+00,-8.740957161618894133e-01,8.440378684472918946e-01
1.201204937448079046e-01,1.080134853807020567e+00,6.276039780050651773e-01,1.995839689467503730e-01
1.615339431235654488e-01,3.051052778066005722e+00,-7.120859285378644543e-02,5.521872987887146422e-01
5.060032378896224259e-01,2.047461885616392863e+00,5.110399039278255007e-01,3.377412487392863483e-01
1.998621008116024389e-01,3.023519348267799778e+00,-4.312600555656187495e-02,2.679945853646849008e-01
6.101406409851524437e-02,1.791637825865741496e+00,-3.936667587588481565e-01,5.698832416339398854e-01
9.697401481889889041e-02,1.051837752190543984e+00,1.526834443016803045e+00,5.078076969640793470e-01
2.263538098056527281e-01,2.561092326318266110e+00,1.097359100086309436e+00,5.825170277028097754e-01
6.057590941669228624e-01,1.550304755097685172e+00,-6.069705404795432413e-01,2.841774385523820889e-01
4.662408202813679292e-01,2.521438442171295868e+00,5.431371738819126271e-01,3.401458249937594491e-01
9.549633217697352239e-02,2.743703731649690614e+00,-1.066393228239544522e+00,6.537933478053467029e-01
6.518543093676755495e-02,1.051365266212618277e-01,3.566868106391024584e-01,8.608750545781905794e-01
2.913381714944422995e-01,1.110256086873781411e+00,-3.493575735803788884e-02,1.155920061568754820e-01
2.060233937622253930e-01,1.245386089778256711e+00,1.267450087670769943e+00,1.974406781930214128e-01
1.924668010710685051e-01,1.313115220817928197e+00,-8.630907827717433367e-01,4.108127145461307750e-01
2.348279601291158314e-01,1.165769232390792665e+00,4.739212014670221018e-01,5.188228187887904408e-01
4.484164253534125288e-01,1.795166304537837432e+00,3.541892229010047410e-01,4.482003127865178405e-01
3.066335303820231228e-01,2.255321771144571663e+00,-1.379539490498225884e+00,3.283661277227549746e-01
9.853120682661736796e-02,1.770686685786166059e+00,-1.546130929628624084e+00,3.844275329799224372e-01
1.425133421422193347e-01,1.264486127963365902e+00,1.316148256873994171e+00,4.456460305896082774e-01
1.165874261366467712e-01,1.262558920189719602e+00,-1.063690088089580543e-01,5.583086147924634091e-01
2.892659568072432075e-01,2.873892536738285486e+00,1.417542967497792183e+00,6.353074213928324721e-01
5.023573185241211186e-02,3.118638470580469946e+00,1.991390715919347798e-01,8.994765639912384314e-01
3.522821939058499163e-01,2.121822520244607269e+00,9.526083770054269984e-01,5.331119011921331419e-02
2.397223017328009576e-01,1.898347594978480934e+00,-1.247849642280174365e-01,5.203683192378488753e-01
6.147762935130922646e-01,2.798741035107317643e+00,1.080951135452721257e-01,2.417096509066629650e-01
1.466005312353065859e-01,8.549269814234534692e-01,9.814307432117219676e-01,6.793643910979282330e-01
6.109362683622288070e-02,3.866862834762452295e-01,3.659976786834753248e-01,8.866600062665911386e-01
1.994451581602944001e-01,1.450761784549408961e+00,-1.286297536639137151e+00,4.965460317966948756e-01
2.180120502897909818e-01,2.825507148020395931e+00,-1.518039261228076420e+00,7.001174552793135719e-01
4.889158691272558199e-01,2.819501163371973540e+00,6.778367350449365780e-02,1.127011112413999205e-01
2.353887744434496887e-01,2.153551812198394977e+00,-8.662875770798668107e-01,4.589488555809542736e-01
6.601946218843839087e-02,2.149960344253055933e+00,-4.134905283194452164e-01,8.811516340124679880e-01
1.106732484278473566e-01,1.414160498613407535e+00,-4.534315610872646785e-01,7.317934388117154354e-01
1.685607115682439539e-01,7.099616339170600199e-02,6.631444350570150359e-01,3.629179476098460810e-01
2.764970629765254317e-01,1.936852945195622233e+00,-9.496206691928841259e-01,5.559587833786014954e-01
2.467151641294476616e-01,2.412881692418380020e+00,-7.699199876828854983e-02,6.862193762646751072e-01
6.106379662050018808e-01,2.357398066249932533e+00,1.189714074876492500e+00,8.275131482596764787e-02
4.916579798119080635e-01,3.632290378632475614e-01,-5.904842303539197257e-01,3.784618312174025112e-01
3.642975647212496892e-01,3.103354257729795673e+00,-4.213924857734390184e-01,4.269824563531460782e-01
7.934822094041921181e-02,1.405075194427159779e+00,-1.182487272048271532e+00,8.511417933229796784e-01
2.933621881050034741e-01,2.262847202262325386e+00,-6.534829320683546161e-01,2.364736615437513789e-01
2.600261059039956080e-01,6.078230772196139275e-01,-2.905209846939801888e-01,5.713052741451747352e-01
3.499990339352833102e-01,6.087441881724178216e-01,4.508729367155961398e-01,3.426330809381359366e-01
5.667781986556606755e-02,1.637378588318123107e+00,-1.151203051249146014e+00,8.566425734705507278e-01
1.249188080789037508e-01,1.480083369621953526e+00,-8.919369987774949937e-01,5.015664794300848939e-02
6.474448834611220560e-01,5.205511102106576971e-01,-1.004624782046857234e+00,2.640791084170163172e-01
5.614169462085295825e-02,1.560238005665803840e-01,-4.431164483343372762e-01,8.510565916868112479e-01
2.929853603570695131e-01,2.010783517300534839e+00,-1.354443674692523913e+00,4.652993381431635433e-01
2.259572011556943427e-01,2.931718979284173798e+00,3.339416163300548135e-01,5.222955949553853561e-01
5.033770551750450517e-01,3.118112778455513379e+00,-5.049833808200521190e-01,2.895844002033431952e-02
2.268379651490939897e-01,7.798815425250551492e-01,1.227984234571361855e+00,3.144214391486750970e-01
2.258246743866070827e-01,1.678677142854833271e+00,-1.441617131398632790e+00,8.410796915538526486e-02
6.457772273581796618e-02,2.415659922334004950e+00,-3.636369640039449624e-01,8.426639720189317284e-01
2.204531958959389804e-01,8.384419404880958382e-01,1.130307258844454932e+00,5.269345003316323606e-01
7.988585509924291117e-02,2.574544946896847541e+00,-1.307715184692112675e+00,8.404239437615297348e-01
1.169135961842518306e-01,1.410356695418493622e+00,5.860538317688011034e-01,7.715738011427180076e-01
5.563416535588679157e-02,2.577951534085542562e+00,-4.974552821413569248e-01,7.700614979895686885e-01
3.747533048920539400e-01,1.806949577491670400e+00,-8.220871874403858914e-01,6.133200656649795413e-03
4.471182404378782338e-01,1.477598075975861125e+00,3.709012311594090949e-01,2.611464258825872409e-01
4.330233344829156339e-01,2.839721973784101294e+00,-8.847139779438819573e-01,2.757399514971518029e-01
4.453927170020673398e-01,1.062706689310300989e+00,-8.016470330482793338e-01,5.531051931174785219e-02
3.009123161920164713e-01,2.110774758185886668e+00,-1.710320598211483301e-01,6.085691293357076148e-01
6.717658973963185343e-01,2.886123536947547752e+00,2.807836592291206301e-01,2.083218858513394833e-01
7.789636396184022038e-01,1.393693697662352404e+00,-3.854502462388198492e-02,1.316718971350506751e-01
9.362099492803688250e-02,2.068454791159695105e+00,-6.729424358250870597e-01,8.273721218595766480e-01
1.730462221054761551e-01,1.596202281878618123e-01,-3.733876732269063581e-01,6.868821620603606792e-01
2.662045499129570003e-01,1.349583056401791881e+00,5.911786572521625649e-01,5.660453144051396102e-01
2.925998252904996599e-01,4.692641880227899076e-01,-2.742249496506886652e-01,5.836795156158259834e-01
1.271999534726738768e-01,1.571008629753678054e+00,4.363230356332652438e-01,5.487506125972479998e-01
3.381991334249999648e-01,2.468114525172644402e-01,1.613367554551580207e-01,2.386507585618063976e-01
1.677275404376989965e-01,1.250929495377664624e+00,4.199148082188574049e-01,4.734507239494614161e-01
1.080669460241781704e-01,1.015109193334708504e+00,1.491718141635153261e+00,6.285787865292109533e-01
1.391042698799169197e-01,1.712317514659836171e+00,5.902160311287669714e-01,6.866553633957996894e-01
7.354787521287400875e-02,1.359539426486533475e-01,4.575236945290964696e-01,8.518167426192807534e-01
4.376655647360825352e-01,7.546632734670621900e-01,1.156899016696355531e-01,1.391473750970433354e-01
2.429542757413237775e-01,1.434443898524091932e+00,7.235932508920159822e-01,1.644877891109702839e-01
7.829114979599394175e-02,3.111447904159661881e+00,1.380710573866008595e-01,7.051657877093503446e-01
1.566484821720487974e-01,8.821777288443817255e-01,1.522857003464572756e+00,7.769009695486304157e-01
3.356790031917911699e-01,2.266130269251012574e+00,-1.567875107232477694e+00,4.938419877706320960e-01
1.779100511656651062e-01,2.635561540303361650e+00,-3.652961974790478461e-01,6.553848791557552733e-01
6.066675484240716676e-01,2.594263429230699636e+00,1.119925210907000146e+00,1.661484397443609984e-01
2.551261996669016430e-01,1.740467147403450543e-01,-3.391546214833432993e-01,2.272338565016173151e-01
2.387968328117261452e-01,1.768942899647318878e-01,-1.147976091985814850e+00,1.352117637009739859e-01
7.078587254558162123e-02,1.203829776276615249e+00,5.558324416077873309e-01,7.942153923237899038e-01
